com.samsung.shealth.cycle.daily_temperature,6293007,4
custom,discard_type,temperature_delta,update_time,create_time,temperature,extract_algo,deviceuuid,pkg_name,datauuid,day_time,excluded
2028ea7b-b2ed-406d-a5d8-567720aa3b60.custom.json,,0.24,2025-03-09 12:28:27.655,2025-01-24 14:19:53.646,36.6,100,J+ZRiIffUm,com.sec.android.app.shealth,2028ea7b-b2ed-406d-a5d8-567720aa3b60,2025-01-24 00:00:00.000,,
cb638a53-1a1f-4749-8e0e-d6a5e8d11ff3.custom.json,,0.16,2025-03-09 12:28:27.679,2025-01-25 15:36:42.516,36.53,100,J+ZRiIffUm,com.sec.android.app.shealth,cb638a53-1a1f-4749-8e0e-d6a5e8d11ff3,2025-01-25 00:00:00.000,,
cc698e64-2f16-4dec-b335-f428ffaf920d.custom.json,[2],0.0,2025-01-26 16:16:13.480,2025-01-26 14:16:10.522,-1.0,100,J+ZRiIffUm,com.sec.android.app.shealth,cc698e64-2f16-4dec-b335-f428ffaf920d,2025-01-26 00:00:00.000,,
86cca6c7-cd68-45ad-961f-9f472d1f0ec1.custom.json,,-0.04,2025-03-09 12:28:27.707,2025-01-27 17:13:37.486,36.33,100,J+ZRiIffUm,com.sec.android.app.shealth,86cca6c7-cd68-45ad-961f-9f472d1f0ec1,2025-01-27 00:00:00.000,,
b0fac702-9b47-48f1-8882-af5cfeb15b50.custom.json,,-0.11,2025-03-09 12:28:27.732,2025-01-28 14:41:39.078,36.26,100,J+ZRiIffUm,com.sec.android.app.shealth,b0fac702-9b47-48f1-8882-af5cfeb15b50,2025-01-28 00:00:00.000,,
b860778b-9286-49aa-9450-3d895c0f9d51.custom.json,,-0.16,2025-03-09 12:28:27.754,2025-01-29 14:45:17.942,36.22,100,J+ZRiIffUm,com.sec.android.app.shealth,b860778b-9286-49aa-9450-3d895c0f9d51,2025-01-29 00:00:00.000,,
2b4e7988-a003-49a4-9efd-f6358f4bf579.custom.json,,-0.16,2025-03-09 12:28:27.781,2025-01-30 15:27:50.533,36.22,100,J+ZRiIffUm,com.sec.android.app.shealth,2b4e7988-a003-49a4-9efd-f6358f4bf579,2025-01-30 00:00:00.000,,
54491025-a4a1-4f56-b003-c9cebbaa2b2f.custom.json,,-0.16,2025-03-09 12:28:27.815,2025-01-31 16:45:19.420,36.22,100,J+ZRiIffUm,com.sec.android.app.shealth,54491025-a4a1-4f56-b003-c9cebbaa2b2f,2025-01-31 00:00:00.000,,
2dfde85f-ec6b-40a3-a096-d13813cbec0e.custom.json,,-0.07,2025-03-09 12:28:27.846,2025-02-01 14:46:58.036,36.31,100,J+ZRiIffUm,com.sec.android.app.shealth,2dfde85f-ec6b-40a3-a096-d13813cbec0e,2025-02-01 00:00:00.000,,
c3545dd5-910f-4eaf-9a90-c0b2e1bc7c08.custom.json,,-0.05,2025-03-09 12:28:27.872,2025-02-02 15:56:32.304,36.34,100,J+ZRiIffUm,com.sec.android.app.shealth,c3545dd5-910f-4eaf-9a90-c0b2e1bc7c08,2025-02-02 00:00:00.000,,
9c41b6e0-21cb-407e-bc14-0df32e883960.custom.json,,-0.11,2025-03-09 12:28:27.903,2025-02-04 16:56:56.459,36.28,100,J+ZRiIffUm,com.sec.android.app.shealth,9c41b6e0-21cb-407e-bc14-0df32e883960,2025-02-04 00:00:00.000,,
e2796a48-7e26-4636-bc9d-70a9d3bee671.custom.json,,0.0,2025-03-09 12:28:27.935,2025-02-05 14:27:35.193,36.38,100,J+ZRiIffUm,com.sec.android.app.shealth,e2796a48-7e26-4636-bc9d-70a9d3bee671,2025-02-05 00:00:00.000,,
344a167e-b611-495b-ad95-8811682ae377.custom.json,,-0.1,2025-03-09 12:28:27.962,2025-02-06 15:02:25.795,36.28,100,J+ZRiIffUm,com.sec.android.app.shealth,344a167e-b611-495b-ad95-8811682ae377,2025-02-06 00:00:00.000,,
513958ea-42cb-4fb0-b9df-545cc8ea17ce.custom.json,,-0.14,2025-03-09 12:28:27.987,2025-02-07 15:38:58.477,36.24,100,J+ZRiIffUm,com.sec.android.app.shealth,513958ea-42cb-4fb0-b9df-545cc8ea17ce,2025-02-07 00:00:00.000,,
b54740e7-0a26-4ce8-83e5-8e1ee6e60833.custom.json,,-0.27,2025-03-09 12:28:28.019,2025-02-08 15:55:18.853,36.1,100,J+ZRiIffUm,com.sec.android.app.shealth,b54740e7-0a26-4ce8-83e5-8e1ee6e60833,2025-02-08 00:00:00.000,,
6237e5bf-d913-4217-b904-ee50cf616cb6.custom.json,,-0.15,2025-03-09 12:28:28.045,2025-02-09 16:10:54.911,36.21,100,J+ZRiIffUm,com.sec.android.app.shealth,6237e5bf-d913-4217-b904-ee50cf616cb6,2025-02-09 00:00:00.000,,
c92fb58d-292c-48d4-b15a-bca8a8c9f2bf.custom.json,,0.07,2025-03-09 12:28:28.077,2025-02-10 14:21:16.250,36.43,100,J+ZRiIffUm,com.sec.android.app.shealth,c92fb58d-292c-48d4-b15a-bca8a8c9f2bf,2025-02-10 00:00:00.000,,
f3111c4d-ef4b-4e83-975d-c106e3789fb2.custom.json,,0.28,2025-03-09 12:28:28.116,2025-02-11 15:02:37.505,36.65,100,J+ZRiIffUm,com.sec.android.app.shealth,f3111c4d-ef4b-4e83-975d-c106e3789fb2,2025-02-11 00:00:00.000,,
27c6611f-609d-4cbb-8ead-95feedbcf71c.custom.json,,0.46,2025-03-09 12:28:28.142,2025-02-12 15:44:12.242,36.84,100,J+ZRiIffUm,com.sec.android.app.shealth,27c6611f-609d-4cbb-8ead-95feedbcf71c,2025-02-12 00:00:00.000,,
125a5794-d9c6-4d65-9c7d-a5b772669412.custom.json,,0.5,2025-03-09 12:28:28.161,2025-02-13 14:34:38.333,36.89,100,J+ZRiIffUm,com.sec.android.app.shealth,125a5794-d9c6-4d65-9c7d-a5b772669412,2025-02-13 00:00:00.000,,
aaad8bbc-eddf-4d19-83fc-df0d4b6faa39.custom.json,,0.44,2025-03-09 12:28:28.182,2025-02-14 15:35:47.081,36.84,100,J+ZRiIffUm,com.sec.android.app.shealth,aaad8bbc-eddf-4d19-83fc-df0d4b6faa39,2025-02-14 00:00:00.000,,
0895f327-661c-461d-adfe-13d7c68a38b0.custom.json,,0.43,2025-03-09 12:28:28.203,2025-02-15 16:25:16.071,36.83,100,J+ZRiIffUm,com.sec.android.app.shealth,0895f327-661c-461d-adfe-13d7c68a38b0,2025-02-15 00:00:00.000,,
8aa181da-b96e-458b-adfe-af7438d5a023.custom.json,,0.42,2025-03-09 12:28:28.223,2025-02-16 15:01:59.439,36.83,100,J+ZRiIffUm,com.sec.android.app.shealth,8aa181da-b96e-458b-adfe-af7438d5a023,2025-02-16 00:00:00.000,,
23de812b-a15a-4930-8857-aaada0e71ffa.custom.json,,0.49,2025-03-09 12:28:28.245,2025-02-17 14:15:03.765,36.9,100,J+ZRiIffUm,com.sec.android.app.shealth,23de812b-a15a-4930-8857-aaada0e71ffa,2025-02-17 00:00:00.000,,
16dc84f9-1099-4cc6-b72d-cdc4a1062605.custom.json,,0.41,2025-03-09 12:28:28.266,2025-02-18 14:54:33.390,36.83,100,J+ZRiIffUm,com.sec.android.app.shealth,16dc84f9-1099-4cc6-b72d-cdc4a1062605,2025-02-18 00:00:00.000,,
c8f7f50d-51a7-4b10-9e83-6182e69d2e8a.custom.json,,0.15,2025-03-09 12:28:28.294,2025-02-19 13:39:23.832,36.57,100,J+ZRiIffUm,com.sec.android.app.shealth,c8f7f50d-51a7-4b10-9e83-6182e69d2e8a,2025-02-19 00:00:00.000,,
81fea7b6-b251-41b3-a66a-7cd177d1b865.custom.json,,0.03,2025-03-09 12:28:28.320,2025-02-20 14:37:37.317,36.45,100,J+ZRiIffUm,com.sec.android.app.shealth,81fea7b6-b251-41b3-a66a-7cd177d1b865,2025-02-20 00:00:00.000,,
17db7313-603a-498a-8675-0269c0c74649.custom.json,,-0.18,2025-03-09 12:28:28.339,2025-02-21 17:00:46.503,36.23,100,J+ZRiIffUm,com.sec.android.app.shealth,17db7313-603a-498a-8675-0269c0c74649,2025-02-21 00:00:00.000,,
3967b7ad-b342-4d1a-9299-9d5898e5cff7.custom.json,,-0.19,2025-03-09 12:28:28.357,2025-02-22 15:05:25.094,36.22,100,J+ZRiIffUm,com.sec.android.app.shealth,3967b7ad-b342-4d1a-9299-9d5898e5cff7,2025-02-22 00:00:00.000,,
6a3e2fb3-5264-4c54-a267-bb8cb20e56cd.custom.json,,-0.11,2025-03-09 12:28:28.375,2025-02-23 14:37:59.031,36.29,100,J+ZRiIffUm,com.sec.android.app.shealth,6a3e2fb3-5264-4c54-a267-bb8cb20e56cd,2025-02-23 00:00:00.000,,
43d6de97-590f-4fe8-b630-d7d0cd3070fe.custom.json,,0.07,2025-03-09 12:28:28.392,2025-02-24 14:22:06.130,36.46,100,J+ZRiIffUm,com.sec.android.app.shealth,43d6de97-590f-4fe8-b630-d7d0cd3070fe,2025-02-24 00:00:00.000,,
10fe0212-3f3b-4022-bf1e-8bb2d954fac9.custom.json,,0.2,2025-03-09 12:28:28.411,2025-02-25 15:03:11.226,36.59,100,J+ZRiIffUm,com.sec.android.app.shealth,10fe0212-3f3b-4022-bf1e-8bb2d954fac9,2025-02-25 00:00:00.000,,
143ad574-c374-4cc6-bbb9-21daaddb9a49.custom.json,,0.0,2025-03-09 12:28:28.429,2025-02-26 14:37:28.553,36.4,100,J+ZRiIffUm,com.sec.android.app.shealth,143ad574-c374-4cc6-bbb9-21daaddb9a49,2025-02-26 00:00:00.000,,
2ae44237-0966-494f-9f56-027b2a099aa9.custom.json,,0.01,2025-03-09 12:28:28.446,2025-02-27 14:59:03.425,36.41,100,J+ZRiIffUm,com.sec.android.app.shealth,2ae44237-0966-494f-9f56-027b2a099aa9,2025-02-27 00:00:00.000,,
286f3afe-ee92-4622-9093-f05d3f7fa439.custom.json,,-0.03,2025-03-09 12:28:28.466,2025-02-28 13:05:27.308,36.37,100,J+ZRiIffUm,com.sec.android.app.shealth,286f3afe-ee92-4622-9093-f05d3f7fa439,2025-02-28 00:00:00.000,,
247996c2-a9e2-4a4f-9c72-282c6d6e9d9e.custom.json,,0.0,2025-03-09 12:28:28.484,2025-03-01 16:06:52.730,36.4,100,J+ZRiIffUm,com.sec.android.app.shealth,247996c2-a9e2-4a4f-9c72-282c6d6e9d9e,2025-03-01 00:00:00.000,,
69a6932d-05c0-4313-952a-4ed47fb7d91f.custom.json,,-0.13,2025-03-09 12:28:28.502,2025-03-02 15:08:02.926,36.27,100,J+ZRiIffUm,com.sec.android.app.shealth,69a6932d-05c0-4313-952a-4ed47fb7d91f,2025-03-02 00:00:00.000,,
323c280d-6e57-4b49-960f-3e24939f2a25.custom.json,,-0.09,2025-03-09 12:28:28.524,2025-03-03 14:54:09.915,36.31,100,J+ZRiIffUm,com.sec.android.app.shealth,323c280d-6e57-4b49-960f-3e24939f2a25,2025-03-03 00:00:00.000,,
c8ca9d46-03f1-4b47-8b0a-cf117ebc7e85.custom.json,,-0.02,2025-03-09 12:28:28.549,2025-03-04 15:06:32.629,36.38,100,J+ZRiIffUm,com.sec.android.app.shealth,c8ca9d46-03f1-4b47-8b0a-cf117ebc7e85,2025-03-04 00:00:00.000,,
5bd5fa1f-2cbd-443c-9b9e-89592ffc54bd.custom.json,,-0.06,2025-03-09 12:28:28.579,2025-03-05 14:49:27.591,36.34,100,J+ZRiIffUm,com.sec.android.app.shealth,5bd5fa1f-2cbd-443c-9b9e-89592ffc54bd,2025-03-05 00:00:00.000,,
e7afbbb9-524d-4781-8637-333ee3f63e6a.custom.json,,0.01,2025-03-09 12:28:28.605,2025-03-06 16:16:44.584,36.41,100,J+ZRiIffUm,com.sec.android.app.shealth,e7afbbb9-524d-4781-8637-333ee3f63e6a,2025-03-06 00:00:00.000,,
16bf38c3-6bb4-4e2e-8323-cdd6d0d0a363.custom.json,,0.18,2025-03-09 12:28:28.630,2025-03-07 14:44:25.682,36.58,100,J+ZRiIffUm,com.sec.android.app.shealth,16bf38c3-6bb4-4e2e-8323-cdd6d0d0a363,2025-03-07 00:00:00.000,,
f214b26c-98c2-4b92-a9d3-c75238039cff.custom.json,[2],0.0,2025-03-08 15:29:30.473,2025-03-08 15:17:18.771,-1.0,100,J+ZRiIffUm,com.sec.android.app.shealth,f214b26c-98c2-4b92-a9d3-c75238039cff,2025-03-08 00:00:00.000,,
279e1fcb-d411-40d8-97aa-1e447faabfa0.custom.json,,0.51,2025-03-09 12:28:28.668,2025-03-09 12:28:28.668,36.92,100,J+ZRiIffUm,com.sec.android.app.shealth,279e1fcb-d411-40d8-97aa-1e447faabfa0,2025-03-09 00:00:00.000,,
